chr,start,end,testSample1,testSample2
1,197370000,197399999,-0.000841116,0.193935171
1,196530000,196559999,-0.235133974,0.19391097
2,144090000,144119999,-0.113411564,0.193832052
1,82380000,82409999,-0.176331967,0.193768768
1,194640000,194669999,-0.165631238,0.193544927
1,190590000,190619999,-0.113986635,0.193482905
2,193140000,193169999,-0.038448268,0.193468683
1,90810000,90839999,-0.087261503,0.193387944
1,199050000,199079999,-0.094658737,0.193347878
1,191910000,191939999,-0.194382152,0.193336509
1,105030000,105059999,-0.222484143,0.193271175
2,163740000,163769999,-0.181870602,0.193247358
1,105990000,106019999,-0.19171371,0.193204561
2,144300000,144329999,-0.09385825,0.193187658
2,41100000,41129999,-0.166462868,0.193185694
2,199590000,199619999,-0.156452886,0.193128322
2,186570000,186599999,-0.127398489,0.193074491
1,88770000,88799999,-0.307375587,0.192946144
1,102840000,102869999,-0.193640768,0.192898856
1,188850000,188879999,-0.241166208,0.192885417
2,117720000,117749999,-0.305081214,0.192799034
2,21960000,21989999,-0.149195019,0.192747083
2,142470000,142499999,-0.173985799,0.192712928
2,21930000,21959999,-0.337457931,0.19267212
1,98550000,98579999,-0.182275189,0.192672094
1,83250000,83279999,-0.086659793,0.192651716
1,195180000,195209999,-0.10742313,0.192624761
1,185910000,185939999,-0.080706838,0.19254545
2,78450000,78479999,-0.251990396,0.192441118
1,103740000,103769999,-0.087719715,0.19237939
2,123810000,123839999,-0.12604161,0.192299342
2,155250000,155279999,-0.251033069,0.192297917
2,157650000,157679999,-0.148495881,0.192241261
2,60000,89999,0.107679571,0.192229238
2,186000000,186029999,-0.02450194,0.19210708
2,18510000,18539999,-0.081003291,0.192089244
2,146460000,146489999,-0.152230395,0.192006519
1,194460000,194489999,-0.128310591,0.191822823
1,72060000,72089999,-0.120540064,0.191815943
1,79380000,79409999,-0.320905137,0.191572472
1,80190000,80219999,-0.211190021,0.191569969
2,58080000,58109999,-0.147569124,0.191546393
2,82320000,82349999,-0.15120682,0.191535562
1,98850000,98879999,-0.102917483,0.191517487
1,99390000,99419999,-0.038812605,0.191491945
2,51900000,51929999,-0.34860937,0.19142418
1,106620000,106649999,-0.098221823,0.191332139
2,117060000,117089999,-0.246743961,0.191326458
1,99180000,99209999,-0.114203325,0.191312681
2,193740000,193769999,-0.266339128,0.191291158
2,116490000,116519999,-0.123546985,0.191283565
1,73590000,73619999,-0.199613232,0.191283393
1,190650000,190679999,-0.288893608,0.191236703
2,51180000,51209999,-0.236205823,0.191219133
1,219090000,219119999,-0.203482858,0.19115604
1,188460000,188489999,-0.155361927,0.191125915
1,81450000,81479999,-0.276618643,0.191117269
2,163110000,163139999,-0.116645751,0.190950285
2,125970000,125999999,-0.3465251,0.190937505
2,83550000,83579999,-0.304502651,0.190809257
2,166020000,166049999,-0.142579957,0.19079617
2,163590000,163619999,-0.255495997,0.190777731
1,60570000,60599999,-0.133792213,0.190769733
2,81360000,81389999,-0.03697499,0.190755962
2,195090000,195119999,-0.214046074,0.190731124
1,216900000,216929999,-0.224907199,0.190696812
1,106770000,106799999,-0.176755631,0.190672518
2,214320000,214349999,-0.078126124,0.190556197
1,99420000,99449999,-0.301850736,0.190431146
2,155280000,155309999,-0.14986469,0.190412069
2,167640000,167669999,-0.060740965,0.190400053
1,106890000,106919999,-0.146664736,0.19038882
2,156060000,156089999,-0.269085137,0.190251261
2,14310000,14339999,-0.227248068,0.190161507
1,60600000,60629999,-0.226360397,0.190154742
2,141450000,141479999,-0.219036917,0.190130984
2,51060000,51089999,-0.27446581,0.19012476
1,70020000,70049999,-0.123712408,0.190068578
2,142980000,143009999,-0.27556651,0.190054745
2,78810000,78839999,-0.258762919,0.190040545
1,238890000,238919999,-0.08265648,0.19003995
1,192570000,192599999,-0.24219365,0.190024289
2,155910000,155939999,-0.115848083,0.190014709
1,107970000,107999999,-0.213148238,0.189925345
2,146160000,146189999,-0.303251987,0.189887761
1,104640000,104669999,-0.298286613,0.189735062
2,185670000,185699999,-0.236566567,0.189648109
1,195330000,195359999,-0.151459768,0.189580133
1,195360000,195389999,-0.12181371,0.189566398
2,188430000,188459999,-0.082599092,0.189491564
1,158640000,158669999,-0.118036323,0.18931331
2,81630000,81659999,-0.174268418,0.189302105
2,13620000,13649999,-0.205303211,0.189209286
2,166230000,166259999,-0.223579326,0.189148583
2,51480000,51509999,-0.130358524,0.189087804
1,194880000,194909999,-0.014752636,0.189078812
1,96420000,96449999,-0.106027782,0.189003164
1,185940000,185969999,-0.139282618,0.18892854
2,193470000,193499999,-0.046489137,0.188895477
2,141900000,141929999,-0.198645586,0.18884983
1,186900000,186929999,-0.139537462,0.188793757
2,102960000,102989999,0.085514466,0.188695835
1,104490000,104519999,-0.14951976,0.188560518
2,167730000,167759999,-0.352840745,0.18854199
2,213780000,213809999,-0.137051355,0.188519104
1,186840000,186869999,-0.222197291,0.188493419
2,58050000,58079999,-0.102019105,0.18843367
1,83130000,83159999,-0.127297034,0.18832066
1,80640000,80669999,-0.120301248,0.188287741
1,72240000,72269999,-0.130587209,0.188172159
1,192060000,192089999,-0.131189452,0.188044826
1,80490000,80519999,-0.161183884,0.188021433
2,144390000,144419999,-0.325908286,0.187939937
2,192960000,192989999,-0.11157538,0.187906722
1,80070000,80099999,-0.082598054,0.187895377
2,193710000,193739999,-0.319683983,0.187876729
2,199200000,199229999,-0.22098559,0.187821546
2,186360000,186389999,-0.03705589,0.187812202
2,211800000,211829999,-0.156033151,0.187760767
1,216030000,216059999,-0.037088475,0.18775855
2,213840000,213869999,-0.253398424,0.187751578
1,194700000,194729999,-0.201829947,0.187750165
2,77070000,77099999,-0.119577362,0.187483768
1,195000000,195029999,-0.099861337,0.187401979
2,149220000,149249999,-0.177071998,0.187400965
2,13260000,13289999,-0.135113272,0.187305995
2,192690000,192719999,-0.034457584,0.187283394
1,106950000,106979999,0.012248218,0.187264179
2,155070000,155099999,-0.312503388,0.187194991
1,570000,599999,-0.057843079,0.187028529
1,219060000,219089999,-0.013047548,0.186936906
1,196590000,196619999,-0.102677096,0.186838739
1,197100000,197129999,-0.018523456,0.186818788
1,96450000,96479999,-0.266291341,0.186727076
1,193410000,193439999,-0.366834699,0.186690088
2,117690000,117719999,-0.341721906,0.186599245
1,88530000,88559999,-0.028895869,0.186575993
1,197490000,197519999,-0.091704112,0.186555427
2,167190000,167219999,-0.058765234,0.186487239
1,194160000,194189999,-0.284174724,0.186461813
2,51990000,52019999,-0.101414012,0.186457719
1,67170000,67199999,-0.129135417,0.186440953
2,41130000,41159999,-0.308541475,0.186383919
1,189870000,189899999,-0.051394599,0.186365114
2,50940000,50969999,-0.14820324,0.186362402
2,68760000,68789999,-0.142384873,0.186353495
2,36150000,36179999,-0.090236059,0.186145489
1,216300000,216329999,-0.096601698,0.186124552
2,58890000,58919999,-0.063475087,0.186055755
2,181440000,181469999,-0.26072046,0.186024429
1,219360000,219389999,-0.235922582,0.186003316
2,193110000,193139999,-0.167378027,0.185910785
2,214050000,214079999,-0.047018,0.185838202
2,199650000,199679999,-0.171712206,0.185783943
1,79680000,79709999,-0.181588347,0.185752606
2,146400000,146429999,-0.177082635,0.185730214
1,197520000,197549999,-0.30572301,0.18566801
2,214080000,214109999,-0.161686319,0.185621128
2,144870000,144899999,-0.27965324,0.185544894
2,186630000,186659999,-0.234278057,0.185525383
1,197670000,197699999,-0.059582245,0.185488774
1,195240000,195269999,-0.091715889,0.185430621
2,168150000,168179999,-0.169793359,0.185410542
2,185280000,185309999,-0.114744659,0.185398688
1,197340000,197369999,-0.318121689,0.18536861
1,195660000,195689999,-0.206801358,0.185313579
2,194880000,194909999,-0.141724308,0.185166748
2,199800000,199829999,-0.247780467,0.185118968
2,144060000,144089999,-0.132080071,0.185091152
1,194070000,194099999,0.001579328,0.185018937
1,84330000,84359999,-0.270300227,0.184975585
2,50610000,50639999,-0.298891068,0.184920711
1,97980000,98009999,-0.092289499,0.184912636
1,103170000,103199999,-0.236943642,0.18489031
2,143340000,143369999,-0.316590787,0.184731149
2,58860000,58889999,-0.296358858,0.184726109
1,192120000,192149999,-0.249819192,0.184684058
1,105000000,105029999,-0.112929323,0.184422648
1,74460000,74489999,-0.097325746,0.184324581
1,192210000,192239999,-0.189479909,0.184219513
2,156690000,156719999,-0.264164678,0.184172174
1,88440000,88469999,-0.178999612,0.184154108
1,191580000,191609999,-0.23798787,0.184023207
1,106920000,106949999,-0.068430272,0.18391557
1,239160000,239189999,-0.234095781,0.183806962
2,162240000,162269999,-0.215366525,0.183799423
2,210570000,210599999,-0.080933306,0.183737316
1,97680000,97709999,-0.09720311,0.183727722
1,102060000,102089999,-0.174218241,0.183551314
2,18450000,18479999,-0.190198583,0.183428587
1,163650000,163679999,-0.127384007,0.183212627
2,212490000,212519999,-0.119377281,0.183074518
2,186150000,186179999,-0.015982113,0.183058708
2,4890000,4919999,-0.065031711,0.182972714
2,50520000,50549999,-0.193827706,0.182764969
2,188040000,188069999,-0.207482116,0.182737871
1,79350000,79379999,-0.346957278,0.182660717
1,216150000,216179999,-0.113175969,0.182615455
1,106020000,106049999,-0.14371885,0.182591843
1,103350000,103379999,-0.109863686,0.182537284
2,50910000,50939999,-0.070980004,0.182524583
2,195060000,195089999,-0.326550029,0.182512352
1,191280000,191309999,-0.117191467,0.182470075
2,144690000,144719999,-0.104188856,0.182298594
2,156660000,156689999,-0.3362064,0.182206981
2,155850000,155879999,-0.230658953,0.182178337
2,189990000,190019999,-0.067791882,0.182171606
2,181770000,181799999,-0.158517195,0.182170018
2,193440000,193469999,-0.158827785,0.182153559
2,52200000,52229999,-0.082878377,0.18213283
1,80880000,80909999,-0.288568061,0.182082333
1,79230000,79259999,-0.071285145,0.182064723
1,74010000,74039999,-0.067446051,0.181962446
1,196500000,196529999,-0.289014623,0.181954216
1,107310000,107339999,-0.079173292,0.181919827
1,81150000,81179999,-0.267855412,0.181837546
2,83700000,83729999,-0.144652797,0.181814541
1,80730000,80759999,-0.171123106,0.181625627
1,189720000,189749999,-0.123125138,0.181620846
1,194760000,194789999,-0.342046643,0.181559838
2,215010000,215039999,-0.216595298,0.181531452
2,82350000,82379999,0.001686386,0.181520343
2,145200000,145229999,-0.118344817,0.181416823
1,104610000,104639999,-0.303732348,0.181372452
2,194370000,194399999,-0.024466051,0.18128721
1,81090000,81119999,-0.122126447,0.181278491
1,194100000,194129999,-0.074349244,0.181222623
1,106680000,106709999,-0.204444517,0.181066793
2,50580000,50609999,-0.333871017,0.181048364
1,107850000,107879999,-0.246575102,0.181024546
1,189990000,190019999,-0.238735838,0.180933808
2,117540000,117569999,-0.111592584,0.180926279
2,180420000,180449999,-0.220276954,0.180893762
1,186960000,186989999,-0.185863428,0.180839621
2,182250000,182279999,-0.026325734,0.180820938
1,216690000,216719999,-0.328502954,0.180812902
1,196470000,196499999,-0.001991972,0.180774482
1,103920000,103949999,-0.023031802,0.180753647
1,67020000,67049999,-0.266691192,0.180658153
1,194910000,194939999,-0.132211148,0.180586769
1,80460000,80489999,-0.092130041,0.180582796
2,193260000,193289999,0.00865454,0.180544278
2,51930000,51959999,-0.125313976,0.18042614
2,67500000,67529999,-0.093306027,0.180409109
1,189480000,189509999,-0.040271105,0.180360231
2,125940000,125969999,-0.219712332,0.180322201
1,80040000,80069999,-0.039902346,0.180265021
1,190560000,190589999,-0.060424123,0.180193809
2,104790000,104819999,-0.145601799,0.180153373
2,212280000,212309999,-0.180360853,0.180146621
1,238830000,238859999,-0.129745066,0.180145321
2,50370000,50399999,-0.345536101,0.180114727
1,197070000,197099999,-0.208254256,0.180042587
1,191490000,191519999,-0.241983569,0.179907381
1,75690000,75719999,-0.30564526,0.17987553
1,83400000,83429999,-0.107493533,0.17979007
1,73620000,73649999,-0.142097296,0.179762068
2,124020000,124049999,-0.208120203,0.179705101
2,211500000,211529999,-0.133797664,0.179694885
2,51030000,51059999,-0.110108138,0.179662471
1,195150000,195179999,-0.12518696,0.179604066
2,102990000,103019999,0.083507103,0.179550316
2,179400000,179429999,-0.26489719,0.179541996
2,57960000,57989999,-0.197910296,0.179438492
1,84240000,84269999,-0.123096768,0.179379879
1,169320000,169349999,-0.114656195,0.17937106
1,216390000,216419999,-0.057070467,0.179301932
2,193500000,193529999,-0.109106731,0.179225757
1,107880000,107909999,-0.119933589,0.179207815
1,194970000,194999999,-0.177385869,0.178956756
1,187020000,187049999,-0.046488832,0.178938124
2,78300000,78329999,-0.211516707,0.178935055
2,141330000,141359999,-0.070459314,0.178850492
2,13890000,13919999,-0.125554272,0.178647135
1,108000000,108029999,-0.055198565,0.178621504
2,182190000,182219999,-0.19419303,0.178609017
2,81150000,81179999,-0.143188415,0.178581916
1,216270000,216299999,-0.104530769,0.178565422
1,215940000,215969999,-0.063739698,0.178523285
2,13110000,13139999,-0.010153397,0.178463392
1,232560000,232589999,0.127300596,0.178388543
2,60090000,60119999,0.036015816,0.17837254
2,189420000,189449999,-0.065777459,0.178311331
1,105390000,105419999,-0.016032478,0.178214111
2,214830000,214859999,-0.302831829,0.178186899
1,106560000,106589999,-0.128507403,0.178109062
2,211650000,211679999,-0.147522864,0.178063014
2,164610000,164639999,-0.18923647,0.178001461
1,198480000,198509999,-0.112172674,0.177981747
2,185760000,185789999,-0.191630003,0.177973293
2,57660000,57689999,-0.128561022,0.177916576
2,146640000,146669999,-0.002718018,0.177908422
1,186930000,186959999,-0.050437948,0.177854441
1,73140000,73169999,-0.370813795,0.177749208
1,88650000,88679999,-0.122761858,0.177730991
1,104130000,104159999,-0.052021671,0.17759983
1,189840000,189869999,-0.151723716,0.177511238
1,74340000,74369999,-0.219553815,0.177489628
2,117480000,117509999,-0.201829829,0.177459166
1,189660000,189689999,-0.036218704,0.177315428
2,181470000,181499999,-0.305002696,0.177314937
2,205500000,205529999,-0.063398851,0.177311386
2,137940000,137969999,-0.313787365,0.177288029
1,96390000,96419999,-0.122299698,0.177206354
2,155580000,155609999,-0.225867344,0.177195742
1,80010000,80039999,-0.084666651,0.177084562
2,13530000,13559999,-0.192934951,0.177077141
1,104250000,104279999,-0.270944879,0.17698413
1,75030000,75059999,-0.14313428,0.176981289
2,166380000,166409999,-0.117482925,0.176964578
1,238860000,238889999,-0.194029614,0.17690938
1,73230000,73259999,-0.369154803,0.176849337
1,191730000,191759999,-0.186303421,0.17682932
1,194940000,194969999,-0.084690802,0.176707036
2,194070000,194099999,-0.145383595,0.176664838
2,104550000,104579999,-0.160811325,0.176545254
2,195300000,195329999,-0.271215896,0.176511292
2,124110000,124139999,-0.186285052,0.176494735
2,188460000,188489999,-0.152015001,0.176420485
2,199470000,199499999,-0.271459837,0.176343839
2,189450000,189479999,-0.134817462,0.176273436
1,195690000,195719999,-0.081230772,0.176173425
1,191460000,191489999,-0.058206777,0.176156703
1,107910000,107939999,-0.082374207,0.176119256
1,216960000,216989999,-0.21589501,0.176118827
1,215220000,215249999,-0.067209925,0.176033463
2,117030000,117059999,-0.136921247,0.176031838
1,189270000,189299999,-0.165099908,0.175920569
1,238650000,238679999,-0.009181584,0.175907125
2,210750000,210779999,0.020367894,0.175812011
2,140520000,140549999,-0.193793439,0.17579641
2,192810000,192839999,-0.097881113,0.175786561
2,194280000,194309999,-0.087900745,0.175769305
1,191640000,191669999,-0.178239552,0.175744738
2,163560000,163589999,-0.158344946,0.175735876
2,145170000,145199999,-0.053389239,0.175725805
1,194730000,194759999,-0.068941868,0.175506367
2,57630000,57659999,-0.225390347,0.175503491
1,73890000,73919999,-0.103543818,0.17546115
1,186300000,186329999,-0.081144938,0.175417715
2,82890000,82919999,-0.293679187,0.175322699
1,88740000,88769999,-0.128431598,0.175244189
1,186090000,186119999,-0.089200883,0.175241507
2,52170000,52199999,-0.012180168,0.175230637
2,163470000,163499999,-0.318834417,0.175160526
1,188790000,188819999,-0.1308961,0.175134253
